aerogenerador,material,quantidade_aerogenerador_material,unidade_medida,preco_aerogenerador_material,moeda,desc_grupo,idade_turbina,mtbf_aerogenerador_material,mtbf_aerogenerador,mtbf_material,quantidade_media_material,preco_medio_material,preco_aerogenerador
WF-BR-0PI-1219-Y1-A-001,GP021313,2.0,UN,38.66,BRL-BRL,Fuses / reducers / absorbers / condensers,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,159 days 14:24:00,0.15656565656565657,1.4498989898989898,151505.6
WF-BR-0PI-1219-Y1-A-001,50973,1.0,UN,633.56,BRL-BRL,Electricity Transformers,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,150 days 00:00:00,0.027777777777777776,17.14211111111111,151505.6
WF-BR-0PI-1219-Y1-A-001,50785,2.0,UN,537.73,BRL-BRL,Valves,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,80 days 16:48:00,0.04861111111111111,16.696006944444445,151505.6
WF-BR-0PI-1219-Y1-A-001,C393068,1.0,UN,66.01,BRL-BRL,Rest of cables G8/9,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,134 days 12:00:00,0.05303030303030303,3.469924242424243,151505.6
WF-BR-0PI-1219-Y1-A-001,GP000413,15.0,UN,18.79,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,449 days 12:00:00,0.3611111111111111,0.45231481481481484,151505.6
WF-BR-0PI-1219-Y1-A-001,50887,1.0,UN,65.67,BRL-BRL,Fuses / reducers / absorbers / condensers,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,1631 days 00:00:00,0.027777777777777776,1.8972222222222226,151505.6
WF-BR-0PI-1219-Y1-A-001,GP054670,1.0,UN,31.95,BRL-BRL,,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,0 days 06:00:00,0.027777777777777776,0.8875,151505.6
WF-BR-0PI-1219-Y1-A-001,GP135732,1.0,UN,275.18,BRL-BRL,Switches,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,20 days 00:00:00,0.037037037037037035,10.191851851851853,151505.6
WF-BR-0PI-1219-Y1-A-001,P422688,0.0,UN,587.47,BRL-BRL,Others Hydraulic,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,196 days 10:17:08.571428572,0.03125,9.613125,151505.6
WF-BR-0PI-1219-Y1-A-001,GP298631,1.5,M,14.21,BRL-BRL,Rubber  parts,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,16 days 00:00:00,0.052083333333333336,0.49340277777777786,151505.6
WF-BR-0PI-1219-Y1-A-001,GP074002,10.0,UN,8.3,BRL-BRL,Bolts,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,45 days 04:48:00,0.22777777777777775,0.2028888888888889,151505.6
WF-BR-0PI-1219-Y1-A-001,P422684,1.0,UN,137.94,BRL-BRL,Hoses and flexible t,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,0 days 00:00:00,0.027777777777777776,3.8316666666666666,151505.6
WF-BR-0PI-1219-Y1-A-001,GP066203,6.0,UN,20.4,BRL-BRL,Bolts,10.049999999999997,0 days 00:00:00,12 days 23:10:49.756097561,23 days 12:00:00,0.10555555555555556,0.45333333333333337,151505.6
WF-BR-0PI-1219-Y1-A-002,GP009028,1.0,UN,274.52,BRL-BRL,Rest of cables G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 00:00:00,0.027777777777777776,7.625555555555555,87107.97
WF-BR-0PI-1219-Y1-A-002,GP110975,0.35,UN,4594.91,BRL-BRL,Oils and hydraulic s,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 12:51:25.714285714,0.013452380952380954,189.63128968253966,87107.97
WF-BR-0PI-1219-Y1-A-002,50116,1.0,UN,251.03,BRL-BRL,Other mechanical components,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,38 days 19:19:01.463414634,0.04121863799283154,10.373566308243728,87107.97
WF-BR-0PI-1219-Y1-A-002,GP084723,1.0,UN,500.25,BRL-BRL,,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,59 days 16:25:15.789473684,0.03819444444444445,18.93095486111111,87107.97
WF-BR-0PI-1219-Y1-A-002,GP018876,2.0,UN,153.53,BRL-BRL,Refrigeration system components,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,63 days 01:48:00,0.07725694444444445,6.167942708333333,87107.97
WF-BR-0PI-1219-Y1-A-002,GP004976,1.0,UN,221.26,BRL-BRL,Fibre optic equipment,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,236 days 17:08:34.285714284,0.03571428571428572,7.954642857142856,87107.97
WF-BR-0PI-1219-Y1-A-002,GP101805,2.0,UN,1934.8600000000001,BRL-BRL,Electric motors,10.049999999999997,59 days 00:00:00,12 days 11:22:27.867298578,47 days 19:38:10.909090909,0.04563492063492063,54.22498015873016,87107.97
WF-BR-0PI-1219-Y1-A-002,GP013211,708.0,L,8305.0,BRL-BRL,Lubricants and refrigerants,10.049999999999997,131 days 08:28:14.117647058,12 days 11:22:27.867298578,2 days 17:01:12.075869336,26.434413580246915,351.2549228395062,87107.97
WF-BR-0PI-1219-Y1-A-002,198001,1.0,UN,4.98,BRL-BRL,Factory Auxiliaries,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,196 days 21:20:00,0.4444444444444444,11.69179012345679,87107.97
WF-BR-0PI-1219-Y1-A-002,GP007339,1.0,UN,0.06,BRL-BRL,Oils and hydraulic s,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,95 days 18:32:43.636363636,0.0920138888888889,0.36137152777777776,87107.97
WF-BR-0PI-1219-Y1-A-002,GP011987,2.0,UN,2063.58,BRL-BRL,Bearings (ball / roller),10.049999999999997,112 days 00:00:00,12 days 11:22:27.867298578,106 days 08:00:00,0.03888888888888889,40.75219444444445,87107.97
WF-BR-0PI-1219-Y1-A-002,GP266259,47.0,UN,3121.46,BRL-BRL,Electrical connectors / terminals / electrics compartments /,10.049999999999997,178 days 06:00:00,12 days 11:22:27.867298578,20 days 12:43:49.565217391,1.3148148148148149,91.22319023569024,87107.97
WF-BR-0PI-1219-Y1-A-002,GP043333,1.0,UN,1493.69,BRL-BRL,Hoses and flexible t,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,61 days 18:00:00,0.027777777777777776,44.91493055555556,87107.97
WF-BR-0PI-1219-Y1-A-002,GP004848,1.0,UN,30.35,BRL-BRL,Switches,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,148 days 21:49:05.454545454,0.027777777777777776,0.835949074074074,87107.97
WF-BR-0PI-1219-Y1-A-002,GP040689,2.0,UN,796.32,BRL-BRL,,10.049999999999997,1270 days 00:00:00,12 days 11:22:27.867298578,30 days 07:15:20.930232558,0.07598039215686275,34.6277614379085,87107.97
WF-BR-0PI-1219-Y1-A-002,GP091144,1.0,UN,1312.22,BRL-BRL,Electric and electronic cards and boards,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,44 days 21:20:00,0.05555555555555555,72.97830246913581,87107.97
WF-BR-0PI-1219-Y1-A-002,GP023867,3.0,UN,54.56,BRL-BRL,Electrical connectors / terminals / electrics compartments /,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,127 days 12:00:00,0.3333333333333333,5.100534188034189,87107.97
WF-BR-0PI-1219-Y1-A-002,9000602,1.0,UN,1140.86,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 00:00:00,0.027777777777777776,31.69055555555555,87107.97
WF-BR-0PI-1219-Y1-A-002,GP011176,1.0,UN,426.9,BRL-BRL,Switches,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,138 days 18:21:10.588235294,0.03125,13.403368055555555,87107.97
WF-BR-0PI-1219-Y1-A-002,GP082781,2.0,UN,78.08,BRL-BRL,,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 00:00:00,0.05555555555555555,2.1688888888888886,87107.97
WF-BR-0PI-1219-Y1-A-002,P390350,680.0,UN,100.89,BRL-BRL,Electrical others,10.049999999999997,444 days 00:00:00,12 days 11:22:27.867298578,43 days 02:24:00,4.517460317460317,0.757968253968254,87107.97
WF-BR-0PI-1219-Y1-A-002,P390352,551.0,UN,386.41,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,36 days 18:49:24.705882353,15.699820788530467,3.2155824372759856,87107.97
WF-BR-0PI-1219-Y1-A-002,P390351,100.0,UN,20.88,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,71 days 08:43:38.181818182,2.4706790123456788,0.3797685185185185,87107.97
WF-BR-0PI-1219-Y1-A-002,C393086,1.0,UN,108.2,BRL-BRL,Rest of cables G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,61 days 11:15:00,0.04050925925925926,4.359652777777778,87107.97
WF-BR-0PI-1219-Y1-A-002,GP131157,258.0,UN,2627.91,BRL-BRL,Factory Auxiliaries,10.049999999999997,77 days 10:40:00,12 days 11:22:27.867298578,3 days 02:32:43.636363636,7.026111111111111,68.496373015873,87107.97
WF-BR-0PI-1219-Y1-A-002,P650114,2.0,UN,0.9,BRL-BRL,Other processed steel G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 00:00:00,0.05555555555555555,0.025,87107.97
WF-BR-0PI-1219-Y1-A-002,GP096543,1.0,UN,1.01,BRL-BRL,Bolts,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 00:00:00,0.027777777777777776,0.028055555555555556,87107.97
WF-BR-0PI-1219-Y1-A-002,153282,1.0,UN,1.24,BRL-BRL,Other processed steel,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,49 days 13:33:54.782608695,0.07275132275132275,0.0901984126984127,87107.97
WF-BR-0PI-1219-Y1-A-002,GP023271,1.0,UN,51.71,BRL-BRL,Functional Assembly,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,0 days 00:00:00,0.027777777777777776,1.43656432748538,87107.97
WF-BR-0PI-1219-Y1-A-002,GP183509,3.0,UN,29.79,BRL-BRL,Other processed steel G8/9,10.049999999999997,12 days 00:00:00,12 days 11:22:27.867298578,37 days 15:00:00,0.07671957671957672,0.7962698412698413,87107.97
WF-BR-0PI-1219-Y1-A-002,GP183507,3.0,UN,23.700000000000003,BRL-BRL,Other processed steel G8/9,10.049999999999997,12 days 00:00:00,12 days 11:22:27.867298578,32 days 12:28:48,0.07500000000000001,0.6241666666666666,87107.97
WF-BR-0PI-1219-Y1-A-002,GP390630,1.0,UN,1459.9,BRL-BRL,Hydraulic cylinders / actuators / accumulators,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,56 days 10:00:00,0.041666666666666664,79.62848765432099,87107.97
WF-BR-0PI-1219-Y1-A-002,GP186075,2.0,UN,12.5,BRL-BRL,Other processed steel G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,72 days 06:40:00,0.06597222222222222,0.4602951388888889,87107.97
WF-BR-0PI-1219-Y1-A-002,GP165308,2.0,UN,86.66,BRL-BRL,Joint / Ring / Pressure Switch / Cap,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,441 days 00:00:00,0.06944444444444445,3.1090277777777775,87107.97
WF-BR-0PI-1219-Y1-A-002,GP354593,1.0,UN,37.93,BRL-BRL,Joint / Ring / Pressure Switch / Cap,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,319 days 00:00:00,0.027777777777777776,1.053611111111111,87107.97
WF-BR-0PI-1219-Y1-A-002,GP354592,1.0,UN,99.81,BRL-BRL,Rubber  parts,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,319 days 00:00:00,0.041666666666666664,4.15875,87107.97
WF-BR-0PI-1219-Y1-A-002,GP051944,80.0,L,930.11,BRL-BRL,Oils and hydraulic s,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,31 days 21:02:27.945205479,6.653847736625514,80.35336419753087,87107.97
WF-BR-0PI-1219-Y1-A-002,GP004262,10.0,UN,150.67,BRL-BRL,Relays and solenoids,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,69 days 11:15:00,0.08611111111111111,1.384375,87107.97
WF-BR-0PI-1219-Y1-A-002,50785,1.0,UN,343.82,BRL-BRL,Valves,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,80 days 16:48:00,0.04861111111111111,16.696006944444445,87107.97
WF-BR-0PI-1219-Y1-A-002,50786,1.0,UN,419.63,BRL-BRL,Valves,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,114 days 01:20:00,0.0606060606060606,26.959924242424243,87107.97
WF-BR-0PI-1219-Y1-A-002,GP084260,2.0,UN,23.91,BRL-BRL,,10.049999999999997,322 days 00:00:00,12 days 11:22:27.867298578,35 days 02:40:00,0.046603535353535355,0.5687289562289561,87107.97
WF-BR-0PI-1219-Y1-A-002,GP074871,1.0,UN,695.48,BRL-BRL,Cast pieces,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,124 days 16:00:00,0.0462962962962963,27.935277777777777,87107.97
WF-BR-0PI-1219-Y1-A-002,GP235307,25.0,UN,471.44,BRL-BRL,Plastic parts,10.049999999999997,400 days 00:00:00,12 days 11:22:27.867298578,24 days 00:00:00,0.4166666666666667,16.436041666666668,87107.97
WF-BR-0PI-1219-Y1-A-002,GP234956,25.0,UN,1229.84,BRL-BRL,Rubber  parts,10.049999999999997,400 days 00:00:00,12 days 11:22:27.867298578,20 days 11:31:12,0.45580808080808083,43.96315656565657,87107.97
WF-BR-0PI-1219-Y1-A-002,GP166169,4.0,UN,348.26,BRL-BRL,Relays and solenoids,10.049999999999997,243 days 16:00:00,12 days 11:22:27.867298578,38 days 02:07:03.529411764,0.04710144927536232,4.007246376811595,87107.97
WF-BR-0PI-1219-Y1-A-002,GP269908,4.0,UN,490.88,BRL-BRL,Electrical components,10.049999999999997,243 days 16:00:00,12 days 11:22:27.867298578,39 days 13:49:05.454545454,0.05,5.935180555555555,87107.97
WF-BR-0PI-1219-Y1-A-002,GP006636,1.1,UN,3.9,BRL-BRL,Consumible - Others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,48 days 05:38:49.411764706,0.012173202614379085,0.18049019607843136,87107.97
WF-BR-0PI-1219-Y1-A-002,GP006557,0.6,UN,30.69,BRL-BRL,Consumible,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:10:35.294117647,0.006190476190476191,1.0958650793650793,87107.97
WF-BR-0PI-1219-Y1-A-002,149774,1.1,UN,11.96,BRL-BRL,Consumible,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,19 days 20:00:00,0.016339869281045753,0.679795751633987,87107.97
WF-BR-0PI-1219-Y1-A-002,GP004247,2.0,UN,1.71,BRL-BRL,Bolts,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:10:35.294117647,0.05634920634920634,0.044753968253968254,87107.97
WF-BR-0PI-1219-Y1-A-002,GP006030,1.0,UN,318.81,BRL-BRL,Rest of cables G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:45:00,0.027777777777777776,8.855833333333333,87107.97
WF-BR-0PI-1219-Y1-A-002,GP006028,2.0,UN,324.48,BRL-BRL,Rest of cables G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:10:35.294117647,0.05634920634920634,8.884571428571428,87107.97
WF-BR-0PI-1219-Y1-A-002,P050005,4.0,UN,25.2,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,45 days 18:40:00,0.09640522875816994,0.730751633986928,87107.97
WF-BR-0PI-1219-Y1-A-002,A9B10308366,4.0,UN,0.26,BRL-BRL,Raw Material,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:10:35.294117647,0.11269841269841269,0.006888888888888889,87107.97
WF-BR-0PI-1219-Y1-A-002,GP463528,3.0,UN,1097.94,BRL-BRL,Electrical others,10.049999999999997,38 days 00:00:00,12 days 11:22:27.867298578,1 days 22:03:14.594594594,0.06699346405228758,24.229910130718952,87107.97
WF-BR-0PI-1219-Y1-A-002,GP516065,1.0,UN,108.56,BRL-BRL,Sheets / panels / tabs,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 20:21:49.090909090,0.02859477124183006,3.0156372549019608,87107.97
WF-BR-0PI-1219-Y1-A-002,A9B10308374,2.0,UN,0.27,BRL-BRL,Raw Material,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 19:03:31.764705882,0.057142857142857134,0.007619047619047619,87107.97
WF-BR-0PI-1219-Y1-A-002,GP531921,2.0,UN,313.8,BRL-BRL,Cables and electrical conductors,10.049999999999997,38 days 00:00:00,12 days 11:22:27.867298578,1 days 18:30:51.428571428,0.028571428571428567,4.48284126984127,87107.97
WF-BR-0PI-1219-Y1-A-002,GP533128,1.0,UN,141.15,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,27 days 15:23:04.615384615,0.0361952861952862,4.741498316498316,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522766,2.0,UN,4.02,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 19:03:31.764705882,0.05555555555555555,0.11013492063492063,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522770,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:10:35.294117647,0.057142857142857134,0.105015873015873,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522771,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 19:03:31.764705882,0.05555555555555555,0.11138888888888888,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522767,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,2 days 13:20:00,0.06845238095238096,0.11138888888888888,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522768,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 22:32:43.636363636,0.05718954248366012,0.10482843137254902,87107.97
WF-BR-0PI-1219-Y1-A-002,115543,50.0,UN,392.11,BRL-BRL,Other processed steel,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,26 days 23:18:51.428571428,1.4772727272727273,10.829882154882155,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522765,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 22:32:43.636363636,0.05718954248366012,0.10974673202614377,87107.97
WF-BR-0PI-1219-Y1-A-002,GP522769,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 21:10:35.294117647,0.05555555555555555,0.1097936507936508,87107.97
WF-BR-0PI-1219-Y1-A-002,P390054,50.0,UN,4.15,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,49 days 08:34:17.142857143,2.3796296296296298,0.20435185185185187,87107.97
WF-BR-0PI-1219-Y1-A-002,GP308178,1.0,UN,66.83,BRL-BRL,Consumible - Others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,57 days 15:25:42.857142857,0.03888888888888889,3.3739814814814815,87107.97
WF-BR-0PI-1219-Y1-A-002,149773,1.0,UN,121.2,BRL-BRL,Consumible - Others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,4 days 07:30:00,0.0196078431372549,2.376421568627451,87107.97
WF-BR-0PI-1219-Y1-A-002,96589,1.0,UN,18.28,BRL-BRL,Paint,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,38 days 11:08:34.285714285,0.08237547892720307,1.4870498084291188,87107.97
WF-BR-0PI-1219-Y1-A-002,GP000412,30.0,UN,2.77,BRL-BRL,Electrical others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,44 days 14:07:03.529411764,1.4089506172839505,0.07004629629629629,87107.97
WF-BR-0PI-1219-Y1-A-002,GP286300,100.0,UN,26.25,BRL-BRL,Fire extinguishers,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,14 days 16:17:08.571428571,2.8966666666666665,0.7262888888888889,87107.97
WF-BR-0PI-1219-Y1-A-002,GP305361,2.0,UN,1175.01,BRL-BRL,Electronic modules,10.049999999999997,755 days 00:00:00,12 days 11:22:27.867298578,42 days 04:05:51.219512195,0.051440329218107,28.433971193415637,87107.97
WF-BR-0PI-1219-Y1-A-002,181920,1.0,UN,3.98,BRL-BRL,Factory Auxiliaries,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,40 days 13:50:46.153846154,0.04886904761904762,0.5575992063492063,87107.97
WF-BR-0PI-1219-Y1-A-002,181921,5.8,UN,218.21,BRL-BRL,Factory Auxiliaries,10.049999999999997,124 days 04:00:00,12 days 11:22:27.867298578,10 days 02:33:20,0.1727579365079365,5.631134920634921,87107.97
WF-BR-0PI-1219-Y1-A-002,GP166170,1.0,UN,33.03,BRL-BRL,Relays and solenoids,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,69 days 09:13:50.769230769,0.029914529914529912,0.991474358974359,87107.97
WF-BR-0PI-1219-Y1-A-002,GP037086,1.0,UN,340.08,BRL-BRL,Hydraulic group - others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,118 days 15:00:00,0.027777777777777776,9.446543209876543,87107.97
WF-BR-0PI-1219-Y1-A-002,218150,3.0,UN,278.12,BRL-BRL,Factory Auxiliaries,10.049999999999997,159 days 00:00:00,12 days 11:22:27.867298578,7 days 10:01:58.032786885,0.09436507936507937,9.603253968253968,87107.97
WF-BR-0PI-1219-Y1-A-002,GP331165,2.0,UN,106.86,BRL-BRL,Consumible - Others,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,69 days 06:51:25.714285714,0.037037037037037035,2.073074074074074,87107.97
WF-BR-0PI-1219-Y1-A-002,GP265766,1.0,UN,120.15,BRL-BRL,Clamps,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,1 days 09:00:00,0.14583333333333334,15.436030092592594,87107.97
WF-BR-0PI-1219-Y1-A-002,GP088817,11.0,UN,71.84,BRL-BRL,,10.049999999999997,486 days 12:00:00,12 days 11:22:27.867298578,54 days 09:20:00,0.21180555555555555,1.27171875,87107.97
WF-BR-0PI-1219-Y1-A-002,GP305013,1.0,UN,262.73,BRL-BRL,Other processed steel G8/9,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,244 days 16:00:00,0.027777777777777776,6.622847222222223,87107.97
WF-BR-0PI-1219-Y1-A-002,GP006558,0.7,UN,122.81,BRL-BRL,Consumible,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,44 days 04:00:00,0.006372549019607843,1.416454248366013,87107.97
WF-BR-0PI-1219-Y1-A-002,P393237,2.0,UN,1672.29,BRL-BRL,Electrical others,10.049999999999997,285 days 00:00:00,12 days 11:22:27.867298578,22 days 01:32:28.623853211,0.15538194444444445,102.51578993055556,87107.97
WF-BR-0PI-1219-Y1-A-002,50835,1.0,UN,121.38,BRL-BRL,Transmissions / ball-joint seals,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,85 days 08:00:00,0.043055555555555555,4.737847222222222,87107.97
WF-BR-0PI-1219-Y1-A-002,50837,1.0,UN,29.15,BRL-BRL,Boilerwork pieces,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,46 days 04:48:00,0.05092592592592592,1.3962777777777777,87107.97
WF-BR-0PI-1219-Y1-A-002,GP004258,1.0,UN,558.48,BRL-BRL,Relays and solenoids,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,90 days 17:08:34.285714286,0.027777777777777776,15.629340277777779,87107.97
WF-BR-0PI-1219-Y1-A-002,50637,2.0,UN,24.13,BRL-BRL,Fuses / reducers / absorbers / condensers,10.049999999999997,0 days 00:00:00,12 days 11:22:27.867298578,592 days 18:00:00,0.03333333333333333,0.39061111111111113,87107.97
